FORWARD_TEXT_FORMAT_1.0
STDEP =    15.0000
ENDEP =   980.0000
RLEV  =     0.1250
CURVENAME =  DEVI, AZIM, DEN, SP1, Rll8, RILD, RILM, GR, MMD, AC, CNl, RML, RMN, SP, sp%, ac%, gr%, mmd%, den%, CNL%, rild%, rilm%, rll8%, sp1%, RML%, RMN%, r4.0%, r4.0, PORW, PORT, PORR, PORF, PERM, SW, SH, SXO, POR, SPC, RT, PW, POW, PO, YO, YOW, YW, CARB, CENG, FO, FOW, FW, CID, CIM, CIL8, THK, PORD, PORC, PP, CAL, cal%
END
#DEPTH          DEVI       AZIM        DEN        SP1       Rll8       RILD       RILM         GR        MMD         AC        CNl        RML        RMN         SP        sp%        ac%        gr%       mmd%       den%       CNL%      rild%      rilm%      rll8%       sp1%       RML%       RMN%      r4.0%       r4.0       PORW       PORT       PORR       PORF       PERM         SW         SH        SXO        POR        SPC         RT         PW        POW         PO         YO        YOW         YW       CARB       CENG         FO        FOW         FW        CID        CIM       CIL8        THK       PORD       PORC         PP        CAL       cal%
 903.0000       0.508    107.728      2.597     64.871     54.712     47.406     48.951     82.407     -3.330    210.936     13.158     39.159     37.670     56.638    120.632    226.416    101.164    -23.437      2.494     13.158     35.375     35.218     36.049    132.617     39.159     37.670     57.471     66.351      0.100     63.728      0.000      0.100      0.010     99.900     36.172     99.900      0.100     -8.020     47.406      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.094     20.429     18.278      0.000  -9999.000  -9999.000      0.000     20.887     20.891
 903.1250       0.435     93.525      2.584     65.597     47.292     46.170     46.724     88.541     17.434    216.165     15.865     16.316     12.911     57.495    121.982    229.226    103.080     11.719      2.503     15.865     36.959     36.930     38.915    131.689     16.316     12.911     57.293     66.826      0.100     55.932      0.000      0.100      0.010     99.900     43.968     99.900      0.100     -7.164     46.170      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     21.659     21.402     21.145      0.000  -9999.000  -9999.000      0.000     20.880     20.879
 903.2500       0.502    107.219      2.583     66.425     44.138     45.363     45.537     92.681     35.397    220.130     18.426     15.145     13.338     58.065    122.865    231.854    102.902     10.742      2.513     18.426     38.767     39.060     42.661    130.920     15.145     13.338     57.243     66.961      0.100     50.183      0.000      0.100      0.010     99.900     49.717     99.900      0.100     -6.595     45.363      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.044     21.960     22.656      0.000  -9999.000  -9999.000      0.000     20.876     20.866
 903.3750       0.497    107.266      2.585     67.522     42.071     44.481     44.551     94.384    -73.740    223.122     18.530     16.593     14.797     58.649    123.864    231.896    102.380    -57.617      2.522     18.530     40.778     41.447     47.725    130.328     16.593     14.797     56.818     66.415      0.100     47.696      0.000      0.100      0.010     99.900     52.204     99.900      0.100     -6.012     44.481      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     22.482     22.446     23.769      0.000  -9999.000  -9999.000      0.000     20.875     20.848
 903.5000       0.476    105.483      2.590     68.119     41.713     43.036     43.661     94.078     40.722    223.722     17.853     16.148     14.778     59.474    124.955    231.244    100.386     71.289      2.528     17.853     45.257     47.557     63.532    129.760     16.148     14.778     55.868     65.385      0.100     48.147      0.000      0.100      0.010     99.900     51.753     99.900      0.100     -5.188     43.036      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     23.236     22.903     23.973      0.000  -9999.000  -9999.000      0.000     20.878     20.825
 903.6250       0.461    104.724      2.598     68.712     43.497     40.569     42.602     93.877     -3.945    221.887     16.469     17.340     16.711     60.419    127.304    230.253    100.184    -19.043      2.526     16.469     47.398     50.645     72.254    129.785     17.340     16.711     52.566     64.033      0.100     48.444      0.000      0.100      0.010     99.900     51.456     99.900      0.100     -4.244     40.569      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     24.649     23.473     22.990      0.000  -9999.000  -9999.000      0.000     20.885     20.777
 903.7500       0.454    103.819      2.597     69.471     43.922     39.012     41.649     93.869     10.218    219.323     14.872     20.698     20.301     60.992    128.501    228.651     99.506     72.754      2.524     14.872     49.365     53.407     77.551    129.986     20.698     20.301     50.194     61.096      0.100     48.455      0.000      0.100      0.010     99.900     51.445     99.900      0.100     -3.672     39.012      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     25.633     24.010     22.768      0.000  -9999.000  -9999.000      0.000     20.889     20.759
 903.8750       0.433     92.897      2.592     70.575     42.251     37.495     40.240     93.442      6.781    217.350     14.390     22.826     22.852     61.546    129.669    228.416     98.403    -41.992      2.526     14.390     51.109     55.420     77.191    130.322     22.826     22.852     47.335     59.323      0.100     49.081      0.000      0.100      0.010     99.900     50.819     99.900      0.100     -3.120     37.495      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     26.670     24.851     23.668      0.000  -9999.000  -9999.000      0.000     20.891     20.748
 904.0000       0.423     99.364      2.581     71.199     38.867     35.738     38.137     94.049      5.234    218.632     14.521     28.535     27.545     62.259    130.781    228.143     97.014     12.695      2.541     14.521     53.826     57.029     66.204    131.280     28.535     27.545     44.149     58.215      0.100     48.190      0.000      0.100      0.010     99.900     51.710     99.900      0.100     -2.406     35.738      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     27.982     26.221     25.729      0.000  -9999.000  -9999.000      0.000     20.893     20.741
 904.1250       0.416     99.253      2.565     71.796     34.866     33.465     35.102     96.383     59.528    221.981     16.086     27.944     29.273     63.030    132.728    227.382     93.334    -30.273      2.550     16.086     54.665     56.781     60.450    131.860     27.944     29.273     38.606     57.570      0.100     44.681      0.000      0.100      0.010     99.900     55.219     99.900      0.100     -1.637     33.465      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     29.882     28.488     28.681      0.000  -9999.000  -9999.000      0.000     20.895     20.723
 904.2500       0.400     98.993      2.565     72.414     33.287     32.373     33.549     97.843     12.910    226.144     18.947     15.078     18.389     63.446    133.523    223.333     84.361    -21.484      2.555     18.947     55.165     55.992     55.626    132.501     15.078     18.389     36.799     57.325      0.100     42.412      0.000      0.100      0.010     99.900     57.488     99.900      0.100     -1.222     32.373      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     30.890     29.807     30.042      0.000  -9999.000  -9999.000      0.000     20.893     20.705
 904.3750       0.392     99.026      2.572     73.080     31.734     31.385     32.118     98.647    -68.267    230.565     20.667      8.321      7.066     63.815    134.182    220.274     80.207    -50.781      2.554     20.667     55.318     55.032     52.359    133.197      8.321      7.066     35.940     57.252      0.100     41.137      0.000      0.100      0.010     99.900     58.763     99.900      0.100     -0.854     31.385      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     31.862     31.136     31.512      0.000  -9999.000  -9999.000      0.000     20.888     20.682
 904.5000       0.372     99.300      2.582     73.260     29.698     30.455     30.656    101.765     55.131    236.881     21.655      6.363      7.469     64.219    134.698    216.688     75.282     92.285      2.540     21.655     54.596     53.716     50.119    134.710      6.363      7.469     35.977     56.895      0.100     36.024      0.000      0.100      0.010     99.900     63.876     99.900      0.100     -0.450     30.455      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     32.835     32.620     33.672      0.000  -9999.000  -9999.000      0.000     20.878     20.660
 904.6250       0.393     87.156      2.594     73.297     27.026     29.524     29.018    106.872     27.895    240.300     21.656      9.870      8.403     64.598    135.310    212.681     69.421    -67.871      2.532     21.656     53.926     53.538     52.035    135.516      9.870      8.403     37.866     56.041      0.100     27.030      0.000      0.100      0.010     99.900     72.870     99.900      0.100     -0.072     29.524      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000      0.000     33.871     34.461     37.002      0.000  -9999.000  -9999.000      0.000     20.858     20.640
